id,headline_location,company,exp_location,title,description,start_day,end_day,first_job_start,number_of_recommendations
275e5ecf-48af-444f-a5be-fef30286dd44,"Savannah, Georgia, United States",Company_N,Eastern GA,Territory Sales Manager,,1/1/2011,10/1/2012,1/1/2005,2.5
275e5ecf-48af-444f-a5be-fef30286dd44,"Savannah, Georgia, United States",Company_N,"Savannah, Georgia Area",Territory Sales Manager,,10/1/2006,1/1/2011,1/1/2005,2.5
7552268b-4ec9-4a0b-9024-2b5de6169f09,"Birmingham, Alabama, United States",Company_N,,"Commercial Leader, Canada & Latin America, Company_N Specialized Orthopedics",,2/1/2019,,9/1/1998,7.1
7552268b-4ec9-4a0b-9024-2b5de6169f09,"Birmingham, Alabama, United States",Company_N,Southeast,Regional Sales Manager,"Company_N Specialized Orthopedics, formerly Ellipse Technologies",2/1/2015,2/1/2019,9/1/1998,7.1
2362b74c-4de0-498d-b7ee-31dd29ea5bd9,"San Diego, California, United States",Company_N,"San Diego, California, United States",Sr. Robotics & Controls Software Engineer,Leading Robotic Controls for Pulse Robotic Surgery System.,6/1/2020,,8/1/2011,6.5
cb5637d6-8921-4de1-9316-39c946dca627,"Bettendorf, Iowa, United States",Company_N,,Biologic Representative,Coordination with orthopedic surgeons and podiatrists to conduct demonstrations on products,1/1/2010,12/1/2012,1/1/1997,3
c38ce123-508e-4283-bf57-6a830d1f36d8,"San Diego, California, United States",Company_N,Greater San Diego Area,"Director, Biologics and Advanced Materials Science R&D","Our mission is to improve the lives of patients who suffer from debilitating back, neck, or leg pain by creating cutting-edge products and procedures that revolutionize spine surgery.",4/1/2018,,5/1/2002,7
c38ce123-508e-4283-bf57-6a830d1f36d8,"San Diego, California, United States",Company_N,,"Sr. Manager, R&D, Biologics",,9/1/2015,3/1/2018,5/1/2002,7
c38ce123-508e-4283-bf57-6a830d1f36d8,"San Diego, California, United States",Company_N,,"Manager, R&D, Biologics",Provided R&D leadership in support of the continued evolution and growth of our HCT/P and medical device orthobiologics portfolio,3/1/2015,9/1/2015,5/1/2002,7
c38ce123-508e-4283-bf57-6a830d1f36d8,"San Diego, California, United States",Company_N,,"Associate Manager, R&D, Biologics",â€¢ Managed research and development for a market-leading human cellular and tissue based product business unit,3/1/2013,3/1/2015,5/1/2002,7
c38ce123-508e-4283-bf57-6a830d1f36d8,"San Diego, California, United States",Company_N,,"Senior Product Development Engineer, R&D, Biologics",â€¢ Initiated and led the development and scientific characterization of a next-generation cellular bone graft ,1/1/2012,2/1/2013,5/1/2002,7
c38ce123-508e-4283-bf57-6a830d1f36d8,"San Diego, California, United States",Company_N,,"Product Development Engineer, R&D, Biologics","â€¢ Organized manufacturing technology transfer, manufacturer qualifications and product validations in support of rapidly growing orthobiologics business",7/1/2010,12/1/2011,5/1/2002,7
58391fe2-ebde-4114-8ed0-07e18b18d9ed,"Mesa, Arizona, United States",Company_N,"San Diego, CA",Sr SAP SD/LE Architect/Consultant,"Design, configuration, deployment, and support of OTC process for International Subs and Distributors for client in the Medical devices industry",4/1/2014,6/1/2019,8/1/1983,1.3
c6e40ce3-5ad2-4c7a-86cf-153e3ae9eaef,"Redondo Beach, California, United States",Company_N,Greater Los Angeles Area,Senior Spine Specialist,"Advanced spinal surgery consultant representing an expansive portfolio of cutting edge implantable devices, biologics (stem cell, traditional allograft & synthetic) as well as state-of-the-art NeuroMonitoring.",8/1/2009,4/1/2014,1/1/1998,4.8
67250abd-8178-49ec-a54b-5d6917b2eb15,"New York, New York, United States",Company_N,"New York, New York",Physician Operations Specialist,,1/1/2019,,2/1/2014,0.8
9fde8087-8b65-471a-9c30-9b631abbdc0d,"Cleveland, Ohio, United States",Company_N,"Cleveland, Ohio",Sales Specialist,,1/1/2018,,10/1/2013,6.7
5de5427d-2004-4dcb-9207-68dc58aa823f,"Rio de Janeiro, Rio de Janeiro, Brazil",Company_N,,Sr. Regulatory Affairs and Quality Assurance Specialist,- ResponsÃ¡vel tÃ©cnica ,4/1/2018,12/1/2020,3/1/2010,6.3
eb1a43ae-5597-4e9b-b2e2-698a7b3bab16,"San Diego, California, United States",Company_N,,"Sr. Manager, Direct Procurement",,3/1/2020,,7/1/2006,7
eb1a43ae-5597-4e9b-b2e2-698a7b3bab16,"San Diego, California, United States",Company_N,Greater San Diego Area,"Manager, Direct Procurement",,3/1/2018,3/1/2020,7/1/2006,7
eb1a43ae-5597-4e9b-b2e2-698a7b3bab16,"San Diego, California, United States",Company_N,Greater San Diego Area,"Senior Strategic Supplier Analyst, Sourcing Strategy",,3/1/2015,2/1/2018,7/1/2006,7
eb1a43ae-5597-4e9b-b2e2-698a7b3bab16,"San Diego, California, United States",Company_N,Greater San Diego Area,Senior Buyer,,1/1/2012,2/1/2015,7/1/2006,7
eb1a43ae-5597-4e9b-b2e2-698a7b3bab16,"San Diego, California, United States",Company_N,,Buyer,,12/1/2010,12/1/2012,7/1/2006,7
249d0e43-c112-4e7d-aaaf-18be6fd61ad7,"Burbank, California, United States",Company_N,Greater San Diego Area,Senior Full Stack Developer,,7/1/2016,11/1/2016,7/1/2007,7.2
8f1ef757-fbde-4818-b7fb-1e1623e5ce83,"Mount Waverley, Victoria, Australia",Company_N,Australia,Financial Accountant,,4/1/2019,11/1/2019,1/1/2005,5.3
bd48230e-56d3-4438-b31d-63101ab6f19e,"Iowa City, Iowa, United States",Company_N,,Spine Associate,,6/1/2014,6/1/2015,8/1/2004,3.8
bd48230e-56d3-4438-b31d-63101ab6f19e,"Iowa City, Iowa, United States",Company_N,Greater Chicago Area,Independent Consultant,,1/1/2012,4/1/2013,8/1/2004,3.8
bd48230e-56d3-4438-b31d-63101ab6f19e,"Iowa City, Iowa, United States",Company_N,Greater Chicago Area,Spine Specialist,,1/1/2008,1/1/2012,8/1/2004,3.8
db63d099-628b-4c4b-9565-084129050e33,"Arlington, Texas, United States",Company_N,US,"Director, Market Access, Economic Solutions","Improve patient access to Company_N biologic and medical device technologies using advanced economic, reimbursement and evidence - based resources.",8/1/2011,6/1/2012,3/1/2004,7.7
ddd6d4c2-b57e-447b-aa06-93c42649312f,"Wilmington, North Carolina, United States",Company_N,Coastal Carolinas,Area Sales Manager,,7/1/2020,,8/1/2005,3.2
ddd6d4c2-b57e-447b-aa06-93c42649312f,"Wilmington, North Carolina, United States",Company_N,"Wilmington, North Carolina Area",Spine Specialist,,8/1/2008,7/1/2020,8/1/2005,3.2
b62fe84f-708d-4740-8b8c-73cea087171f,"Philadelphia, Pennsylvania, United States",Company_N,"Philadelphia, Pennsylvania",Senior Neurophysiologist,,1/1/2019,,1/1/1985,6.9
0bb1316d-6fb2-4bba-9c4c-48f1f39ce017,"Brooklyn, New York, United States",Company_N,"New York, New York",Neurophysiologist,,12/1/2018,,1/1/2017,4.3
550bfe10-074c-4f12-8097-b515310f9178,"San Diego, California, United States",Company_N,"Scripps Ranch, CA",Finance Intern to CFO during IPO,,4/1/2004,8/1/2004,4/1/2004,7.1
9d70562f-3be8-43a7-aff8-b9ea017d005d,"San Diego, California, United States",Company_N,,"Vice President, Internal Audit","Establish an effective, comprehensive internal audit and risk program to be applied across the Company based on an enterprise-level risk assessment process",3/1/2016,5/1/2018,7/1/1999,5.3
9d70562f-3be8-43a7-aff8-b9ea017d005d,"San Diego, California, United States",Company_N,,"Senior Director, Internal Audit",Identify and evaluate the organization's risk areas and provide key input to the development and maintenance of the annual audit plan.,11/1/2014,2/1/2016,7/1/1999,5.3
22523613-00fc-4fc7-9115-5863e7e5af7a,"Bentleigh East, Victoria, Australia",Company_N,,Customer Service Manager,,7/1/2013,8/1/2017,7/1/2013,6.7
4ecf0d66-aa83-4c7b-a652-ed3499a483d7,"Warsaw, Mazowieckie, Poland",Company_N,"Warsaw, Masovian District, Poland",Tender Specialist / Office Manager,,3/1/2014,4/1/2015,12/1/2001,0.8
e3ae0628-74c3-4255-8433-38d3163d7444,"Charleston, South Carolina, United States",Company_N,,Sales Representative,ï‚§ Generated over $4.5M in total revenues,3/1/2007,7/1/2010,3/1/2007,4.4
ccf34d62-21f6-4d44-bbf0-e1b91a262d0c,"San Diego, California, United States",Company_N,Greater San Diego Area,Graphic Designer,"â€¢ Design original materials and campaigns for application across all mediums, including print, digital, tradeshow, and packaging collateral within brand guidelines.",10/1/2017,,12/1/2009,3.8
ccf34d62-21f6-4d44-bbf0-e1b91a262d0c,"San Diego, California, United States",Company_N,"San Diego, California",Marketing Communications Specialist,"â€¢ Copy write and design co-marketing materials (brochures, presentations, videos, advertisements, event collateral, etc.) for new product lines to expand the existing portfolio.",2/1/2017,12/1/2018,12/1/2009,3.8
ccf34d62-21f6-4d44-bbf0-e1b91a262d0c,"San Diego, California, United States",Company_N,"San Diego, California",Marketing Assistant,â€¢ Support the electronic peer-review routing process for all marketing and corporate materials ,10/1/2015,2/1/2017,12/1/2009,3.8
f8a0277a-b05d-41a2-896e-306c7cdaa140,"Southlake, Texas, United States",Company_N,Greater Denver Area,Spine Specialist,Provide safe and reproducible procedural solutions with platform technology for the treatment of lumbar and cervical degenerative conditions: ,9/1/2009,9/1/2010,5/1/1998,5.5
330dcb9a-fb73-4012-a9fa-34dbbf1ff821,"Carlsbad, California, United States",Company_N,,Design Engineer,Designed and developed over 100 independent custom surgeon requests and product line extensions. Assisted in the design and development of the companyâ€™s first anti-migrational lateral implant.,1/1/2006,12/1/2008,1/1/2004,6
3336f432-b896-409f-a8c7-c56a5ae0a6f1,"Warsaw, Indiana, United States",Company_N,,Manufacturing Engineer,"Worked in New Product Development Activities at first, once the part families processes became stable, then moved on to MRB department for cosmetic and dimensional issues on Camstar.",6/1/2016,10/1/2018,1/1/1999,5.9
7d35042f-8b97-4b90-a9c0-c8c0a2111b18,"Rescue, California, United States",Company_N,Greater San Diego Area,Director of Sales Training,"My responsibilities are creating and implementing specialized training programs that align with Company_Nâ€™s most critical strategic business priorities both in the US as well as globally. Specialized programs include such things as the implementation and management of the Selling Methodology throughout the sales force, New-hire clinical/technical/ procedural training, Post graduate field based training and train-the-trainer programs. In addition, help build Sales Management Coaching Programs for sales managers. Partner with Strategic Marketing and Surgeon Education to specifically ensure value proposition and other select strategic materials are effectively utilized by our field sales teams as well as our Distributor network. Working closely with product marketing on collaborative training initiatives and cross franchise team deliverables, collecting, analyzing, and interpreting business data and use information appropriately to assess, adjust and drive effective programs throughout. Also, work closely with marketing teams in pre-launch phase to ensure smooth product transition into the field.",7/1/2011,11/1/2014,6/1/1992,2
7d35042f-8b97-4b90-a9c0-c8c0a2111b18,"Rescue, California, United States",Company_N,San Francisco Bay Area,Area Business Manager,"Hired, trained and developed a salesforce of 6 people which went on to earn Chairman's Club honors in 2010. Was the only repeat winner that held both Sales Rep and Manager positions. Held monthly and quarterly training session which aligned with company Goals and Objectives. ",6/1/2006,7/1/2011,6/1/1992,2
c91dd1dc-2a12-4ae7-a5fb-e6c76b74e8a0,"Cleveland, Ohio, United States",Company_N,"Toledo, Ohio Area",Spine Associate,,1/1/2017,5/1/2017,11/1/2012,6.7
c96609af-f1c0-4a88-8089-17f0e9a8b121,"Irvine, California, United States",Company_N,"San Diego County, California, United States",Internal Auditor,,10/1/2020,,1/1/2017,4.5
b9d1dfd5-6af2-4c79-9b08-dd5cee51ffdc,"Carlsbad, California, United States",Company_N,,"Senior Director of Marketing, Thoracolumbar Anterior",,1/1/2012,12/1/2012,1/1/1994,4.8
b9d1dfd5-6af2-4c79-9b08-dd5cee51ffdc,"Carlsbad, California, United States",Company_N,,"Director of Marketing, MAS Procedures at Company_N",,1/1/2007,12/1/2011,1/1/1994,4.8
b9d1dfd5-6af2-4c79-9b08-dd5cee51ffdc,"Carlsbad, California, United States",Company_N,,Senior Product Manager,,1/1/2004,12/1/2006,1/1/1994,4.8
b9d1dfd5-6af2-4c79-9b08-dd5cee51ffdc,"Carlsbad, California, United States",Company_N,,Product Manager,,1/1/2001,12/1/2003,1/1/1994,4.8
b9d1dfd5-6af2-4c79-9b08-dd5cee51ffdc,"Carlsbad, California, United States",Company_N,,Product Development Manager,,1/1/1999,12/1/2001,1/1/1994,4.8
b9d1dfd5-6af2-4c79-9b08-dd5cee51ffdc,"Carlsbad, California, United States",Company_N,,Design Engineering Manager,,1/1/1999,12/1/1999,1/1/1994,4.8
82c1966e-cbbf-4268-9387-f8a61825f171,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,Repair Technician,,10/1/2019,,8/1/2013,3.5
bc0ac76a-2b3a-4b28-bc13-6b0aaa347a58,"Carlsbad, California, United States",Company_N,"Dayton, Ohio","Assistant Controller, Manufacturing",â€¢ Responsible for the financial reporting & analysis of a spinal implant manufacturing site,1/1/2018,7/1/2018,2/1/2011,4.1
bc0ac76a-2b3a-4b28-bc13-6b0aaa347a58,"Carlsbad, California, United States",Company_N,"Dayton, Ohio Area",Senior Financial Analyst,â€¢ Performed financial analysis & account reconciliations,5/1/2017,1/1/2018,2/1/2011,4.1
bcaba90e-ddad-4a14-9f8a-eff4137274d0,"Memphis, Tennessee, United States",Company_N,"Memphis, Tennessee, United States","Field Service/Repair Technician, SI",,7/1/2019,,9/1/2014,1.8
bcaba90e-ddad-4a14-9f8a-eff4137274d0,"Memphis, Tennessee, United States",Company_N,,"Associate Field Service/Repair Technician, SI",,3/1/2019,7/1/2019,9/1/2014,1.8
233197f6-2195-48d9-b861-a6f994f7dac9,"Roswell, Georgia, United States",Company_N,Greater Atlanta Area,Manufacturing Manager,â€¢ Direct and staff Atlanta manufacturing facility and expansion,9/1/2017,6/1/2020,10/1/1998,4.1
60ce97de-63a2-41f0-b1ba-ef94daa706ea,"Marietta, Georgia, United States",Company_N,,Spine specialist,,2/1/2013,,6/1/2006,3.2
60ce97de-63a2-41f0-b1ba-ef94daa706ea,"Marietta, Georgia, United States",Company_N,,Spine specialist,,1/1/2010,2/1/2013,6/1/2006,3.2
60ce97de-63a2-41f0-b1ba-ef94daa706ea,"Marietta, Georgia, United States",Company_N,,Associate Sales Representative,,6/1/2008,1/1/2010,6/1/2006,3.2
7d40d8ea-9c35-47c8-889f-208eb7ae195d,"El Paso, Texas, United States",Company_N,,Neurophysiologist at Company_N Clinical Services,,1/1/2011,7/1/2018,10/1/2002,4
a83291f1-e027-4c6e-8e10-c96f1d3e9105,"San Diego, California, United States",Company_N,,Senior Global Product Manager,Biologics & Advanced Materials Science,1/1/2018,,1/1/2011,4
4488778d-ec20-4415-a8fd-dadd35480684,"Fullerton, California, United States",Company_N,Greater San Diego Area,Senior Talent Acquisition Specialist (Consultant),"Company_N is the 4th largest Spine Medical Device company in the world with over 75 products spanning lumbar, thoracic, cervical applications, and neuromonitoring services as well as a biologic portfolio. ",9/1/2012,5/1/2013,10/1/1999,5.7
a15e3489-03cc-45f5-b5b4-9422054fa1b8,"San Diego, California, United States",Company_N,San Diego,"Vice President, Clinical and Commercial Enablement",,1/1/2019,,9/1/2001,6
a15e3489-03cc-45f5-b5b4-9422054fa1b8,"San Diego, California, United States",Company_N,United States,"Vice President, Pediatric Spine Sales",* Built and actively manage the Pediatric Spine Sales Team,3/1/2017,,9/1/2001,6
a15e3489-03cc-45f5-b5b4-9422054fa1b8,"San Diego, California, United States",Company_N,San Diego - Headquarters,"Vice President, Global Sales Training and Development",* Managed the Sales Training and TL Market Development Teams ,8/1/2013,4/1/2017,9/1/2001,6
a15e3489-03cc-45f5-b5b4-9422054fa1b8,"San Diego, California, United States",Company_N,Field Based,"Sr. Director, Market Development Team - US",* Managed field based Market Development Managers to drive focus upon the MAS Platform ,7/1/2010,7/1/2013,9/1/2001,6
a15e3489-03cc-45f5-b5b4-9422054fa1b8,"San Diego, California, United States",Company_N,"Maryland / Washington, CD","Area Business Manager - Maryland / Washington, DC",* 2010 Cheetah in the Wild Winner as voted on by company shareowners ,1/1/2009,6/1/2010,9/1/2001,6
a15e3489-03cc-45f5-b5b4-9422054fa1b8,"San Diego, California, United States",Company_N,East,XLIF Market Development Manager,* 2007 and 2008 Quota Buster,1/1/2007,12/1/2008,9/1/2001,6
a15e3489-03cc-45f5-b5b4-9422054fa1b8,"San Diego, California, United States",Company_N,,"Sales Representative, Southern New England",* 2006 Quota Buster,1/1/2006,12/1/2006,9/1/2001,6
f01dd654-c5f0-419c-b9fd-2187e9f94534,"Aliso Viejo, California, United States",Company_N,,Sr. Manager,,12/1/2017,,5/1/2008,5.8
f01dd654-c5f0-419c-b9fd-2187e9f94534,"Aliso Viejo, California, United States",Company_N,"Aliso Viejo, CA",Senior Engineer I,,2/1/2016,12/1/2017,5/1/2008,5.8
79b3d089-be4b-4653-af82-df183f0c7d81,"Southaven, Mississippi, United States",Company_N,,Planner,,9/1/2012,,9/1/2012,6.2
bd131feb-8a0a-4e2a-b84d-4e7468a696b1,"Chalfont, Pennsylvania, United States",Company_N,Central PA,Neurophysiologist,"Health care professional responsible for real time data collection and interpretation of a patientâ€™s nervous system throughout surgery. In addition, she must establish and maintain open cooperation and communication with the surgical team, which includes informing the surgeon when significant changes occur. Additional responsibilities include pre-operative patient assessments and post-operative billing uploads.",4/1/2013,,6/1/2009,6.1
ad67cb82-2e8b-4d1f-95fa-583d8aa466d1,"West Memphis, Arkansas, United States",Company_N,"Memphis, Tennessee",Quality Inspector,,5/1/2015,8/1/2016,5/1/2015,5.3
4c9a4e48-90ed-4047-b03b-b7543e6d3afb,"Brunswick, Victoria, Australia",Company_N,United Kingdom,Sales & Key Account Manager,,12/1/2015,12/1/2016,12/1/2001,2.6
4c9a4e48-90ed-4047-b03b-b7543e6d3afb,"Brunswick, Victoria, Australia",Company_N,United Kingdom,Key Account Manager,,4/1/2015,12/1/2015,12/1/2001,2.6
4c9a4e48-90ed-4047-b03b-b7543e6d3afb,"Brunswick, Victoria, Australia",Company_N,"Melbourne, Australia",Medical Sales - Spine,,8/1/2010,3/1/2015,12/1/2001,2.6
338cb626-cba1-452f-b4dd-37fb6cc7fd7f,"Encinitas, California, United States",Company_N,Greater San Diego Area,Financial Analyst,,2/1/2019,8/1/2020,9/1/2008,2
d5cbc656-f5a9-4e11-a850-2ca312c6e9a4,"Los Angeles, California, United States",Company_N,,Intern,Intellectual Property Department.,4/1/2008,8/1/2008,1/1/1999,5.9
33313d70-2def-4cb6-9867-969581f485b4,"Jackson, Mississippi, United States",Company_N,"Jackson, Mississippi Area",Spine Specialist,2014 #1 Ranking - Sales/Spine Training Class,2/1/2014,,10/1/2005,2.7
c538f56d-4cbe-4f9d-9fa5-c4c51b0a1ba5,"San Diego, California, United States",Company_N,Greater San Diego Area,Sr. Development Engineer,,2/1/2019,,3/1/2011,4.5
c538f56d-4cbe-4f9d-9fa5-c4c51b0a1ba5,"San Diego, California, United States",Company_N,Greater San Diego Area,Development Engineer,,8/1/2017,2/1/2019,3/1/2011,4.5
c5eac55f-7eae-448c-b490-1f1664798219,"Ankara, Ankara, Turkey",Company_N,,Clinical Specialist,,4/1/2012,,4/1/2006,7
889a6b53-3b3c-4e1f-b872-a6761f49cb49,"San Rafael, California, United States",Company_N,"San Francisco, California",Spine Specialist,,3/1/2017,,5/1/2011,4.4
889a6b53-3b3c-4e1f-b872-a6761f49cb49,"San Rafael, California, United States",Company_N,San Francisco Bay Area,Spine Associate,,9/1/2014,3/1/2017,5/1/2011,4.4
889a6b53-3b3c-4e1f-b872-a6761f49cb49,"San Rafael, California, United States",Company_N,San Francisco Bay Area,Clinical Associate,,11/1/2015,2/1/2017,5/1/2011,4.4
76ba8ade-611a-4c8a-95d9-ace2116abc6e,"Bethpage, New York, United States",Company_N,,Senior Spine Specialist,,3/1/2008,12/1/2019,1/1/1999,4.5
4f91450c-34c0-427f-ab5a-390e1f53053c,"San Diego, California, United States",Company_N,"San Diego, California, United States","Vice President, Human Resources",,1/1/2020,,1/1/1999,4.9
ed64bc70-504f-4561-9ff1-5845afd5cf08,"Burlington, Massachusetts, United States",Company_N,"San Diego, CA",Sr. Financial Analyst,"Company_N is a $500M international, publicly traded medical device company providing spinal implants and instruments to the surgical community.",8/1/2005,7/1/2010,2/1/1998,6.7
b483ae13-cf5b-482c-be7b-fba9523c4e4f,"New York, New York, United States",Company_N,Greater New York City Area,Spine Specialist,Sales,1/1/2013,,9/1/2009,6
a05976fb-7631-4c75-ae7b-cb297fa299f2,"Sugar Land, Texas, United States",Company_N,"Houston, Texas Area",Senior Sales Specialist,,7/1/2016,7/1/2019,1/1/2002,1.2
17b89fcb-356a-496a-9fd3-424ff7344c13,"La Mesa, California, United States",Company_N,Greater San Diego Area,Data Entry Analyst,Temporary assignment - Proven Recruiting,2/1/2017,5/1/2017,5/1/2016,7.8
89e47286-c4e3-4d74-ab1b-5ae2992fbe82,"Coppell, Texas, United States",Company_N,Dallas/Fort Worth Area,Sales Representative,Territory sales for spinal implants and biologics products.,7/1/2009,9/1/2010,1/1/1995,5.5
ce758ea8-ea9f-46ee-9a29-b42b92b0759f,"Grapevine, Texas, United States",Company_N,"Memphis, TN","Lead, Customer Service Representative","Leader for the 20 person phone support team, organizing appropriate phone coverage during peak call times, approving special conditions, and handling issues as they arise with final decision making authority.",8/1/2010,9/1/2011,7/1/2003,5.9
4ea85767-264b-4ca8-8ae5-8c8d03e8e47d,"San Diego, California, United States",Company_N,,Global Product Manager,,2/1/2020,11/1/2020,1/1/2010,6
4ea85767-264b-4ca8-8ae5-8c8d03e8e47d,"San Diego, California, United States",Company_N,Greater San Diego Area,Sr. Associate Product Manager,,5/1/2017,2/1/2020,1/1/2010,6
f85e17c0-8672-4586-9685-7c398adaf68e,"Austin, Texas, United States",Company_N,,"Leader, U.S. Sales Distribution",â€¢ Worked with field leadership team to assess current distribution channel,4/1/2017,8/1/2017,1/1/1983,2.9
f85e17c0-8672-4586-9685-7c398adaf68e,"Austin, Texas, United States",Company_N,"Austin, Texas",Head of Commercial Integration and Channel Management,â€¢ Responsible for the Commercial integration Of Ellipse Technologies Magec growing rods into the Company_N selling organization..,1/1/2016,1/1/2017,1/1/1983,2.9
f85e17c0-8672-4586-9685-7c398adaf68e,"Austin, Texas, United States",Company_N,"austin, texas",Director Of Sales Texas,"â€¢ Hired to stabilize sales team, recruit talent and build a bench. ",2/1/2014,1/1/2016,1/1/1983,2.9
fae5fb5e-9a22-4730-b48e-918d24763686,"Amsterdam, North Holland, Netherlands",Company_N,"Amsterdam Area, Netherlands",Senior Manager Finance,,3/1/2020,,1/1/2009,3.8
fae5fb5e-9a22-4730-b48e-918d24763686,"Amsterdam, North Holland, Netherlands",Company_N,"Amsterdam Area, Netherlands",Finance Manager,,3/1/2019,3/1/2020,1/1/2009,3.8
fae5fb5e-9a22-4730-b48e-918d24763686,"Amsterdam, North Holland, Netherlands",Company_N,"Amsterdam Area, Netherlands",Associate Manager Accounting,,8/1/2018,3/1/2019,1/1/2009,3.8
95994d9e-e091-4f0f-8657-9931b2a5dce6,"St Petersburg, Florida, United States",Company_N,,Director Latin America,,1/1/2009,,1/1/2009,7
ce2a7937-6056-4875-b0cb-29772a2a0ece,"Columbia, Missouri, United States",Company_N,"Columbia, Missouri Area","Senior Spine Specialist, Distributor Partner for Certified Medical","Specialize in the sales and marketing of Company_N's spinal implant portfolio. Also, provide ongoing technical support during spine surgery for these spinal implants and instrumentation. XLIF Certified and experienced in Neuromonitoring specifically free run electromyography and motor evoked potentials during cervical and lumbar spinal procedures. Oversee all inventory management and order processing of medical devices. Other responsibilities include the management of hospital contract pricing with purchasing. Help supervise with training and development of Spine Specialists and Spine Associates new to our distributor team at Certified Medical.",9/1/2008,,1/1/1999,4.3
f5b08177-7213-407e-bd98-216b1ecf2b82,"Nesbit, Mississippi, United States",Company_N,"Memphis, Tennessee","Manager, Distribution",,8/1/2019,8/1/2020,10/1/2009,3.9
f5b08177-7213-407e-bd98-216b1ecf2b82,"Nesbit, Mississippi, United States",Company_N,"Memphis, Tennessee",Associate Manager,,3/1/2018,8/1/2019,10/1/2009,3.9
f5b08177-7213-407e-bd98-216b1ecf2b82,"Nesbit, Mississippi, United States",Company_N,"Memphis, Tennessee",Lead,,10/1/2009,3/1/2018,10/1/2009,3.9
ab3c9044-84fe-4dc4-bdd6-17de83e17e7e,"Memphis, Tennessee, United States",Company_N,,Picker/Sterile Processing Technician,Picking and packaging orders for medical devices and implants.,3/1/2014,6/1/2015,1/1/2009,3.2
bd82a03a-aaa7-471c-a755-b6bc139e6a63,"Port Orange, Florida, United States",Company_N,Southeast,Sr Neurophysiologist,,3/1/2003,,2/1/1999,2.8
c7a5c651-a4e9-465a-90f9-b6d67c703e2c,"Ashburn, Virginia, United States",Company_N,,"Product Manager, Robotics",,2/1/2020,,4/1/2007,5.1
8264baf2-30d8-4543-a467-fcc4e4da9c09,"Burlington, North Carolina, United States",Company_N,"Charlotte, North Carolina Area",Sales Associate Intern,Sales Associate Intern,5/1/2013,8/1/2015,8/1/2007,1
1056294f-a7c1-4c1d-8860-753001a36074,"San Diego, California, United States",Company_N,"San Diego County, California, United States",Sr. Lead Information Security Engineer,,10/1/2020,,6/1/1999,6.9
70de405f-554e-465b-87fa-5b0c4aea0323,"San Diego, California, United States",Company_N,"San Diego, CA",Systems Administrator,,9/1/2013,9/1/2016,1/1/2008,7.2
343b71f6-1ab2-4ae0-948b-f5e6bc1bdf93,"Chula Vista, California, United States",Company_N,Greater San Diego Area,Accounts Payable Specialist,A/P Full cycle,3/1/2008,8/1/2008,1/1/1995,5.2
19e4ea9d-d3de-478f-aedf-bf0fbfb8524c,"Los Angeles, California, United States",Company_N,Oregon,Oregon Team Manager - Company_N Clinical Services,,6/1/2019,,6/1/2011,4.9
19e4ea9d-d3de-478f-aedf-bf0fbfb8524c,"Los Angeles, California, United States",Company_N,"Los Angeles, California",So Cal West Team Manager,,11/1/2017,,6/1/2011,4.9
fc31d81a-47a1-4e95-8738-eb8217ce3dac,"Bothell, Washington, United States",Company_N,,"Intern, Quality Engineering",â€¢ Inspected incoming materials and discussed non-conformities with design and quality engineers to determine appropriate dispositions.,6/1/2008,11/1/2008,2/1/2008,6.8
e11cac91-6d86-446d-93b4-5bddad4eade5,"San Diego, California, United States",Company_N,Greater San Diego Area,Sr. Development Engineer,,9/1/2019,,8/1/2015,4.5
e11cac91-6d86-446d-93b4-5bddad4eade5,"San Diego, California, United States",Company_N,"San Diego, California",Validation Engineer,,6/1/2018,9/1/2019,8/1/2015,4.5
e11cac91-6d86-446d-93b4-5bddad4eade5,"San Diego, California, United States",Company_N,"San Diego, California",Associate Validation Engineer,,7/1/2017,6/1/2018,8/1/2015,4.5
4284615e-d998-4d0e-bbce-fc1ab4a44a50,"San Diego, California, United States",Company_N,,Senior Financial Analyst,,9/1/2020,,5/1/2017,6.1
4284615e-d998-4d0e-bbce-fc1ab4a44a50,"San Diego, California, United States",Company_N,"San Diego, California",Financial Analyst,,10/1/2018,9/1/2020,5/1/2017,6.1
c5699a1c-d3ab-458d-9d44-66b84ece61ac,"Somerville, Massachusetts, United States",Company_N,"Syracuse, New York Area",Neurophysiologist,Certified in Neurophysiologic Intraoperative Monitoring (CNIM),4/1/2018,,6/1/2009,2.2
c5699a1c-d3ab-458d-9d44-66b84ece61ac,"Somerville, Massachusetts, United States",Company_N,,Associate Neurophysiologist,,2/1/2017,3/1/2018,6/1/2009,2.2
4eb9ae15-0392-453c-b3b3-4d305ee57d6f,"Encinitas, California, United States",Company_N,Greater San Diego Area,Senior Director of Legal Affairs,,2/1/2016,4/1/2019,1/1/2001,5.2
daf434a4-d3e4-48cc-b095-7b95dd87138c,"Bradenton, Florida, United States",Company_N,"Sarasota, Florida Area",Senior Neurophysiologist,Company_N Clinical Services - Formerly Biotronic Neuronetwork,2/1/2019,,1/1/2015,7.1
daf434a4-d3e4-48cc-b095-7b95dd87138c,"Bradenton, Florida, United States",Company_N,,Neurophysiologist,,1/1/2016,2/1/2019,1/1/2015,7.1
